ID	name	type	state	intNum	group	affected_organism
DB08336	2-Methyl-2-propanyl [(1R)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate	small molecule	solid	0	experimental	unknown
DB08337	2-Methyl-2-propanyl [(1S)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate	small molecule	solid	0	experimental	unknown
DB08338	19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one	small molecule	solid	0	experimental	unknown
DB08339	PD-166326	small molecule	solid	0	experimental	unknown
DB08340	N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE	small molecule	solid	0	experimental	unknown
DB08341	4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide	small molecule	solid	0	experimental	unknown
DB08342	S-palmitoyl-L-cysteine	small molecule	solid	0	experimental	unknown
DB08344	4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide	small molecule	solid	0	experimental	unknown
DB08345	4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE	small molecule	solid	0	experimental	unknown
DB08346	(5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE	small molecule	solid	0	experimental	unknown
DB08347	4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile	small molecule	solid	0	experimental	unknown
DB08348	N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE	small molecule	solid	0	experimental	unknown
DB08349	N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide	small molecule	solid	0	experimental	unknown
DB08350	5-[3-(2-METHOXYPHENYL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLPYRIDINE-3-CARBOXAMIDE	small molecule	solid	0	experimental	unknown
DB08351	N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide	small molecule	solid	0	experimental	unknown
DB08352	6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine	small molecule	solid	0	experimental	unknown
DB08353	2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE	small molecule	solid	0	experimental	unknown
DB08354	2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE	small molecule	solid	0	experimental	unknown
DB08355	1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid	small molecule	solid	0	experimental	unknown
DB08356	4-[4-(4-methoxyphenyl)-5-methyl-1H-pyrazol-3-yl]benzene-1,3-diol	small molecule	solid	0	experimental	unknown
DB08357	Diethylene glycol diethyl ether	small molecule	solid	0	experimental	unknown
DB08358	2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE	small molecule	solid	0	experimental	unknown
DB08359	2-PHENYLAMINO-4-METHYL-5-ACETYL THIAZOLE	small molecule	solid	0	experimental	unknown
DB08360	2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE	small molecule	solid	0	experimental	unknown
DB08361	2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide	small molecule	solid	0	experimental	unknown
DB08362	N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE	small molecule	solid	0	experimental	unknown
DB08363	1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine	small molecule	solid	0	experimental	unknown
DB08364	1-{[(1E)-(3-HYDROXY-2-METHYL-5-{[(TRIHYDROXY-LAMBDA^5^-PHOSPHANYL)OXY]METHYL}PYRIDIN-4-YL)METHYLIDENE]AMINO}UNDECAN-2-ONE	small molecule	solid	0	experimental	unknown
DB08365	8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide	small molecule	solid	0	experimental	unknown
DB08366	3-({3-[(1S,4aS,6S,7S,9S,9aR)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid	small molecule	solid	0	experimental	unknown
DB08367	(R)-2-(FORMYLOXY)-3-(PHOSPHONOOXY)PROPYL PENTANOATE	small molecule	solid	0	experimental	unknown
DB08368	OCTANE-1,3,5,7-TETRACARBOXYLIC ACID	small molecule	solid	0	experimental	unknown
DB08369	1-(biphenyl-4-ylmethyl)-1H-imidazole	small molecule	solid	0	experimental	unknown
DB08370	S-(4-BROMOBENZYL)CYSTEINE	small molecule	solid	0	experimental	unknown
DB08371	p-Benzoyl-L-phenylalanine	small molecule	solid	0	experimental	unknown
DB08372	1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA	small molecule	solid	0	experimental	unknown
DB08373	4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL	small molecule	solid	0	experimental	unknown
DB08374	Phenylalanylmethylchloride	small molecule	solid	0	experimental	unknown
DB08375	(2R)-2-[(1R)-1-[[(2Z)-2-(2-Amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-2-oxoethyl]-5-methylidene-2H-1,3-thiazine-4-carboxylic acid	small molecule	solid	0	experimental	unknown
DB08376	(2R)-3-(phosphonooxy)propane-1,2-diyl diheptanoate	small molecule	solid	0	experimental	unknown
DB08377	N-[4-(4-nitrophenylphospho)butanoyl]-D-alanine	small molecule	solid	0	experimental	unknown
DB08378	4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID	small molecule	solid	0	experimental	unknown
DB08379	6-(4-chloro-2-fluoro-3-phenoxybenzyl)pyridazin-3(2H)-one	small molecule	solid	0	experimental	unknown
DB08382	Gosogliptin	small molecule	solid	628	investigational	unknown
DB08383	4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole	small molecule	solid	0	experimental	unknown
DB08384	2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline	small molecule	solid	0	experimental	unknown
DB08385	4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid	small molecule	solid	0	experimental	unknown
DB08386	2-{[4-(4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline	small molecule	solid	0	experimental	unknown
DB08387	Mardepodect	small molecule	solid	0	investigational	unknown
DB08388	5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE	small molecule	solid	0	experimental	unknown
DB08389	6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE	small molecule	solid	0	experimental	unknown
DB08390	(6S)-6-CYCLOPENTYL-6-[2-(3-FLUORO-4-ISOPROPOXYPHENYL)ETHYL]-4-HYDROXY-5,6-DIHYDRO-2H-PYRAN-2-ONE	small molecule	solid	0	experimental	unknown
DB08391	PQ-10	small molecule	solid	0	experimental	unknown
DB08392	2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL	small molecule	solid	0	experimental	unknown
DB08393	2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL	small molecule	solid	0	experimental	unknown
DB08394	PARA-NITROPHENYLPHOSPHONOBUTANOYL-GLYCINE	small molecule	solid	0	experimental	unknown
DB08395	2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE	small molecule	solid	0	experimental	unknown
DB08396	4-{[(Z)-(5-oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]amino}butanoic acid	small molecule	solid	0	experimental	unknown
DB08397	6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID	small molecule	solid	0	experimental	unknown
DB08398	2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	small molecule	solid	0	investigational	unknown
DB08399	Piceatannol	small molecule	solid	26	experimental	unknown
DB08400	4-(3-{[5-(trifluoromethyl)pyridin-2-yl]oxy}benzyl)piperidine-1-carboxylic acid	small molecule	solid	0	experimental	unknown
DB08401	(2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID	small molecule	solid	0	experimental	unknown
DB08402	2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID	small molecule	solid	0	experimental	unknown
DB08403	METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID	small molecule	solid	0	experimental	unknown
DB08404	S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEXANETHIOATE	small molecule	solid	0	experimental	unknown
DB08405	S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEPTANETHIOATE	small molecule	solid	0	experimental	unknown
DB08406	[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE	small molecule	solid	0	experimental	unknown
DB08407	Platensimycin	small molecule	solid	0	experimental	unknown
DB08408	(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate	small molecule	solid	0	experimental	unknown
DB08409	4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE	small molecule	solid	0	experimental	unknown
DB08410	PARA-NITROBENZYL GLUTARYL GLYCINIC ACID	small molecule	solid	0	experimental	unknown
DB08411	N-[4-(4-nitrophenylphospho)butanoyl]-L-alanine	small molecule	solid	0	experimental	unknown
DB08412	6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID	small molecule	solid	0	experimental	unknown
DB08413	METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER	small molecule	solid	0	experimental	unknown
DB08414	PNU-142721	small molecule	solid	0	experimental	unknown
DB08416	(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE	small molecule	solid	0	experimental	unknown
DB08418	(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate	small molecule	solid	0	experimental	unknown
DB08419	(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE	small molecule	solid	0	experimental	unknown
DB08420	1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID	small molecule	solid	0	experimental	unknown
DB08421	PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE	small molecule	solid	0	experimental	unknown
DB08422	[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE	small molecule	solid	0	experimental	unknown
DB08423	[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE	small molecule	solid	0	experimental	unknown
DB08424	[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE	small molecule	solid	0	experimental	unknown
DB08426	THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE	small molecule	solid	0	experimental	unknown
DB08427	Prephenic acid	small molecule	solid	0	experimental	unknown
DB08428	3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL	small molecule	solid	0	experimental	unknown
DB08429	N-({(2S)-1-[(3R)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide	small molecule	solid	0	experimental	unknown
DB08430	PARA-NITROPHENYL 1-THIO-BETA-D-GLUCOPYRANOSIDE	small molecule	solid	0	experimental	unknown
DB08431	[(3R,4S)-4-HYDROXY-3-METHYL-2-OXOHEXYL]PHOSPHONIC ACID	small molecule	solid	0	experimental	unknown
DB08432	THYMIDINE-5'-THIOPHOSPHATE	small molecule	solid	0	experimental	unknown
DB08433	phenyl ethenesulfonate	small molecule	solid	0	experimental	unknown
DB08434	2-METHYLCARBAMOYL-3-(4-PHOSPHONOOXY-PHENYL)-CYCLOPROPANECARBOXYLIC ACID	small molecule	solid	0	experimental	unknown
DB08435	(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid	small molecule	solid	0	experimental	unknown
DB08436	8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-	small molecule	solid	0	experimental	unknown
DB08437	Puromycin	small molecule	solid	853	experimental	unknown
DB08438	(2E,4R,5S)-2,3,4,5-TETRAHYDROXY-6-(PALMITOYLOXY)HEX-2-ENOIC ACID	small molecule	solid	0	experimental	unknown
DB08439	Parecoxib	small molecule	solid	1555	approved	Humans and other mammals
DB08440	N-1,10-phenanthrolin-5-ylacetamide	small molecule	solid	0	experimental	unknown
DB08441	6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE	small molecule	solid	0	experimental	unknown
DB08442	4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol	small molecule	solid	0	experimental	unknown
DB08443	2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol	small molecule	solid	0	experimental	unknown
DB08444	3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile	small molecule	solid	0	experimental	unknown
DB08445	(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE	small molecule	solid	0	experimental	unknown
DB08446	3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile	small molecule	solid	0	experimental	unknown
DB08447	3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL	small molecule	solid	0	experimental	unknown
DB08448	(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol	small molecule	solid	0	experimental	unknown
DB08449	2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid	small molecule	solid	0	experimental	unknown
DB08450	N-1H-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine	small molecule	solid	0	experimental	unknown
DB08451	N-(QUINOLIN-8-YL)METHANESULFONAMIDE	small molecule	solid	0	experimental	unknown
DB08453	2-Nonyl-4-quinolinol 1-oxide	small molecule	solid	0	experimental	unknown
DB08454	N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE	small molecule	solid	0	experimental	unknown
DB08455	Ro 12-7310	small molecule	solid	45	experimental	unknown
DB08456	S-[(1-Hydroxy-2,2,5,5-tetramethyl-4-phenyl-2,5-dihydro-1H-pyrrol-3-yl)methyl] methanesulfonothioate	small molecule	solid	0	experimental	unknown
DB08457	4-(3,5-DIMETHYLPHENOXY)-5-(FURAN-2-YLMETHYLSULFANYLMETHYL)-3-IODO-6-METHYLPYRIDIN-2(1H)-ONE	small molecule	solid	0	experimental	unknown
DB08458	(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE	small molecule	solid	0	experimental	unknown
DB08459	3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile	small molecule	solid	0	experimental	unknown
DB08460	MK-4965	small molecule	solid	0	experimental	unknown
DB08461	3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL	small molecule	solid	0	experimental	unknown
DB08462	N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE	small molecule	solid	0	experimental	unknown
DB08463	(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol	small molecule	solid	0	experimental	unknown
DB08464	METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE	small molecule	solid	0	experimental	unknown
DB08465	2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE	small molecule	solid	0	experimental	unknown
DB08466	5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol	small molecule	solid	0	experimental	unknown
DB08467	6-(2,3,4,5,6,7-HEXAHYDRO-2,4,4-TRIMETHYL-1-METYLENEINDEN-2-YL)-3-METHYLHEXA-2,4-DIENOIC ACID	small molecule	solid	0	experimental	unknown
DB08469	tert-butyl 4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine-1-carboxylate	small molecule	solid	0	experimental	unknown
DB08470	3-(4-fluorophenyl)-5-phenyl-4H-1,2,4-triazole	small molecule	solid	0	experimental	unknown
DB08471	1-(thiophen-2-ylacetyl)-4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine	small molecule	solid	0	experimental	unknown
DB08472	(R)-Fluoxetine	small molecule	solid	0	experimental	unknown
DB08473	Dichlororibofuranosylbenzimidazole	small molecule	solid	0	experimental	unknown
DB08474	3-(CARBOXYAMIDE(2-CARBOXYAMIDE-2-TERTBUTYLETHYL))PENTAN	small molecule	solid	0	experimental	unknown
DB08475	[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl hydrogen hex-5-enylphosphonate	small molecule	solid	0	experimental	unknown
DB08476	3-AMINO-AZACYCLOTRIDECAN-2-ONE	small molecule	solid	0	experimental	unknown
DB08478	N-[2-Chloro-5-(trifluoromethyl)phenyl]imidodicarbonimidic diamide	small molecule	solid	0	experimental	unknown
DB08479	N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide	small molecule	solid	0	experimental	unknown
DB08480	4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN	small molecule	solid	0	experimental	unknown
DB08481	4-Methyl-N-[5-(5-methyl-furan-2-ylmethylene)-4-oxo-thiazolidin-2-ylidene]-benzenesulfonamide	small molecule	solid	0	experimental	unknown
DB08482	[[1-[N-HYDROXY-ACETAMIDYL]-3-METHYL-BUTYL]-CARBONYL-LEUCINYL]-ALANINE ETHYL ESTER	small molecule	solid	0	experimental	unknown
DB08484	4-AMINO-N-[(2-SULFANYLETHYL)CARBAMOYL]BENZENESULFONAMIDE	small molecule	solid	0	experimental	unknown
DB08485	(1S,4S,5S)-1,4,5-TRIHYDROXY-3-[3-(PHENYLTHIO)PHENYL]CYCLOHEX-2-ENE-1-CARBOXYLIC ACID	small molecule	solid	0	experimental	unknown
DB08486	Efaproxiral	small molecule	solid	4	investigational	unknown
DB08487	3-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE	small molecule	solid	0	experimental	unknown
DB08488	4-{[(E)-2-(5-CHLOROTHIEN-2-YL)VINYL]SULFONYL}-1-(1H-PYRROLO[3,2-C]PYRIDIN-2-YLMETHYL)PIPERAZIN-2-ONE	small molecule	solid	0	experimental	unknown
DB08489	N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE	small molecule	solid	0	experimental	unknown
DB08490	CTS-1027	small molecule	solid	0	experimental	unknown
DB08491	N-HYDROXY-2-[4-(4-PHENOXY-BENZENESULFONYL)-TETRAHYDRO-PYRAN-4-YL]-ACETAMIDE	small molecule	solid	0	experimental	unknown
DB08492	(2E)-3-(2-OCT-1-YN-1-YLPHENYL)ACRYLIC ACID	small molecule	solid	0	experimental	unknown
DB08493	5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID	small molecule	solid	0	experimental	unknown
DB08494	S-{2-[(2-chloro-4-sulfamoylphenyl)amino]-2-oxoethyl} 6-methyl-3,4-dihydroquinoline-1(2H)-carbothioate	small molecule	solid	0	experimental	unknown
DB08495	4-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE	small molecule	solid	0	experimental	unknown
DB08496	(R)-warfarin	small molecule	solid	1717	experimental	unknown
DB08497	(1S)-2-oxo-1-phenyl-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate	small molecule	solid	0	experimental	unknown
DB08498	(1S)-1-(3-chlorophenyl)-2-oxo-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate	small molecule	solid	0	experimental	unknown
DB08499	N-[3-(2-fluoroethoxy)phenyl]-N'-(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-6-yl)butanediamide	small molecule	solid	0	experimental	unknown
DB08500	(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol	small molecule	solid	0	experimental	unknown
DB08501	DIETHYL PROPANE-1,3-DIYLBISCARBAMATE	small molecule	solid	0	experimental	unknown
DB08502	Capravirine	small molecule	solid	250	investigational	unknown
DB08503	(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol	small molecule	solid	0	experimental	unknown
DB08504	6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM	small molecule	solid	0	experimental	unknown
DB08505	methyl 4-bromo-N-[8-(hydroxyamino)-8-oxooctanoyl]-L-phenylalaninate	small molecule	solid	0	experimental	unknown
DB08506	N-{(2S)-3-[(1R)-1-aminoethyl](hydroxy)phosphoryl-2-benzylpropanoyl}-L-phenylalanine	small molecule	solid	0	experimental	unknown
DB08507	N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID	small molecule	solid	0	experimental	unknown
DB08508	N-BENZOYL-D-ALANINE	small molecule	solid	0	experimental	unknown
DB08509	1-[6-(2-CHLORO-4-METHYXYPHENOXY)-HEXYL]-IMIDAZOLE	small molecule	solid	0	experimental	unknown
DB08510	5-ALPHA-PREGNANE-3-BETA-OL-HEMISUCCINATE	small molecule	solid	0	experimental	unknown
DB08511	6-amino-2-methyl-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one	small molecule	solid	0	experimental	unknown
DB08512	6-amino-2-[(1-naphthylmethyl)amino]-3,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one	small molecule	solid	0	experimental	unknown
DB08513	[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID	small molecule	solid	0	experimental	unknown
DB08514	6-amino-2-[(thiophen-2-ylmethyl)amino]-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one	small molecule	solid	0	experimental	unknown
DB08515	(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE	small molecule	solid	0	experimental	unknown
DB08516	(S)-(+)-2-[4-(FLUOROBENZYLOXY-BENZYLAMINO)PROPIONAMIDE]	small molecule	solid	0	experimental	unknown
DB08517	Sakuranetin	small molecule	solid	0	experimental	unknown
DB08519	N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine	small molecule	solid	0	experimental	unknown
DB08520	(21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE	small molecule	solid	0	experimental	unknown
DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	small molecule	solid	0	experimental	unknown
DB08522	4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE	small molecule	solid	0	experimental	unknown
DB08523	[HYDROXY(3-PHENYLPROPYL)AMINO]METHANOL	small molecule	solid	0	experimental	unknown
DB08524	2-(3-BENZOYLPHENOXY)ETHYL(HYDROXY)FORMAMIDE	small molecule	solid	0	experimental	unknown
DB08525	HYDROXY[3-(6-METHYLPYRIDIN-2-YL)PROPYL]FORMAMIDE	small molecule	solid	0	experimental	unknown
DB08526	CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE	small molecule	solid	0	experimental	unknown
DB08527	1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE	small molecule	solid	0	experimental	unknown
DB08528	2-AMINO-6-(3,5-DIMETHYLPHENYL)SULFONYLBENZONITRILE	small molecule	solid	0	experimental	unknown
